transaction_id,date,supplier_id,supplier_name,category,amount_usd,cost_center
TXN006119,2025-11-13,SUP031,National Facilities Group,facilities,50505.37,CC-500
TXN006188,2025-11-13,SUP033,Greenfield Maintenance,facilities,25174.31,CC-500
TXN006259,2025-11-13,SUP035,Cornerstone Electric,facilities,15923.58,CC-200
TXN006295,2025-11-13,SUP036,SafeGuard Fire Systems,facilities,16609.65,CC-400
TXN006623,2025-11-13,SUP045,Vanguard Staffing,professional-services,36982.32,CC-200
TXN005170,2025-11-14,SUP005,Cascade Fasteners,raw-materials,28722.65,CC-100
TXN005449,2025-11-14,SUP013,Eagle Transport,logistics,79658.12,CC-500
TXN005891,2025-11-14,SUP025,DataVault Analytics,it-services,21781.99,CC-500
TXN006044,2025-11-14,SUP029,Redstone Cloud,it-services,7634.17,CC-200
TXN006294,2025-11-14,SUP036,SafeGuard Fire Systems,facilities,12140.31,CC-100
TXN005529,2025-11-15,SUP015,Summit Shipping,logistics,35928.92,CC-100
TXN005815,2025-11-15,SUP023,Nexus IT Services,it-services,89786.54,CC-300
TXN006157,2025-11-15,SUP032,Metro Building Services,facilities,42015.68,CC-100
TXN006261,2025-11-15,SUP035,Cornerstone Electric,facilities,14312.03,CC-500
TXN006369,2025-11-16,SUP038,Precision Plumbing,facilities,8684.45,CC-200
TXN006801,2025-11-16,SUP050,Clearpath Compliance,professional-services,7632.31,CC-200
TXN005019,2025-11-17,SUP001,Great Lakes Steel,raw-materials,185989.66,CC-300
TXN005057,2025-11-17,SUP002,Heartland Polymers,raw-materials,64891.48,CC-100
TXN005095,2025-11-17,SUP003,Pacific Aluminum,raw-materials,59216.16,CC-200
TXN005374,2025-11-17,SUP011,Continental Freight,logistics,63409.09,CC-400
TXN005893,2025-11-17,SUP025,DataVault Analytics,it-services,16217.26,CC-100
TXN006045,2025-11-17,SUP029,Redstone Cloud,it-services,7419.56,CC-400
TXN006189,2025-11-17,SUP033,Greenfield Maintenance,facilities,25121.05,CC-200
TXN006224,2025-11-17,SUP034,Atlas HVAC,facilities,35036.6,CC-400
TXN006405,2025-11-17,SUP039,Eastside Landscaping,facilities,4250.01,CC-400
TXN006726,2025-11-17,SUP048,Ironside Recruiting,professional-services,8793.83,CC-500
TXN005308,2025-11-18,SUP009,Harbor Wire,raw-materials,17431.38,CC-100
TXN006042,2025-11-18,SUP029,Redstone Cloud,it-services,5255.4,CC-400
TXN006446,2025-11-18,SUP040,Heritage Painting,facilities,7047.05,CC-300
TXN006447,2025-11-18,SUP040,Heritage Painting,facilities,7899.17,CC-400
TXN006518,2025-11-18,SUP042,Sterling Advisory,professional-services,84623.85,CC-300
TXN005094,2025-11-19,SUP003,Pacific Aluminum,raw-materials,51311.66,CC-200
TXN005209,2025-11-19,SUP006,Summit Metals,raw-materials,44556.78,CC-300
TXN006190,2025-11-19,SUP033,Greenfield Maintenance,facilities,21614.79,CC-200
TXN006333,2025-11-19,SUP037,ClearView Janitorial,facilities,11464.52,CC-100
TXN005271,2025-11-20,SUP008,Frontier Plastics,raw-materials,31064.02,CC-200
TXN005598,2025-11-20,SUP017,Prairie Express,logistics,23470.52,CC-100
TXN005633,2025-11-20,SUP018,Valley Haulage,logistics,15978.28,CC-300
TXN006727,2025-11-20,SUP048,Ironside Recruiting,professional-services,7136.22,CC-100
TXN005780,2025-11-22,SUP022,CloudBridge Systems,it-services,50183.0,CC-200
TXN005934,2025-11-22,SUP026,CyberShield Security,it-services,29438.37,CC-300
TXN006195,2025-11-22,SUP033,Greenfield Maintenance,facilities,23670.57,CC-100
TXN006587,2025-11-22,SUP044,Crestline Accounting,professional-services,29109.18,CC-400
TXN006625,2025-11-22,SUP045,Vanguard Staffing,professional-services,19974.34,CC-400
TXN005246,2025-11-23,SUP007,Liberty Composites,raw-materials,43612.72,CC-200
TXN005273,2025-11-23,SUP008,Frontier Plastics,raw-materials,34936.3,CC-400
TXN005638,2025-11-23,SUP018,Valley Haulage,logistics,10284.21,CC-300
TXN005895,2025-11-23,SUP025,DataVault Analytics,it-services,18790.32,CC-200
TXN006412,2025-11-23,SUP039,Eastside Landscaping,facilities,4756.15,CC-100
TXN005531,2025-11-24,SUP015,Summit Shipping,logistics,33357.71,CC-500
TXN005671,2025-11-24,SUP019,Lakeshore Drayage,logistics,14468.26,CC-400
TXN006081,2025-11-24,SUP030,Beacon Consulting,it-services,6006.91,CC-500
TXN006159,2025-11-24,SUP032,Metro Building Services,facilities,94655.71,CC-400
TXN006522,2025-11-24,SUP042,Sterling Advisory,professional-services,36337.31,CC-200
TXN005021,2025-11-25,SUP001,Great Lakes Steel,raw-materials,98598.55,CC-500
TXN006047,2025-11-25,SUP029,Redstone Cloud,it-services,9552.94,CC-300
TXN006661,2025-11-25,SUP046,Catalyst Training,professional-services,25209.8,CC-400
TXN006729,2025-11-25,SUP048,Ironside Recruiting,professional-services,14721.41,CC-400
TXN006194,2025-11-26,SUP033,Greenfield Maintenance,facilities,21285.23,CC-500
TXN006554,2025-11-26,SUP043,Meridian Legal,professional-services,75874.09,CC-500
TXN006692,2025-11-26,SUP047,Blueprint Marketing,professional-services,11984.54,CC-500
TXN006694,2025-11-26,SUP047,Blueprint Marketing,professional-services,14078.19,CC-200
TXN005416,2025-11-27,SUP012,Patriot Logistics,logistics,74068.89,CC-200
TXN005672,2025-11-27,SUP019,Lakeshore Drayage,logistics,12301.5,CC-400
TXN006121,2025-11-27,SUP031,National Facilities Group,facilities,62891.77,CC-200
TXN006158,2025-11-27,SUP032,Metro Building Services,facilities,70367.05,CC-100
TXN006263,2025-11-27,SUP035,Cornerstone Electric,facilities,44080.39,CC-500
TXN006411,2025-11-27,SUP039,Eastside Landscaping,facilities,4766.6,CC-300
TXN006761,2025-11-27,SUP049,Northstar Audit,professional-services,10342.72,CC-200
TXN006762,2025-11-27,SUP049,Northstar Audit,professional-services,6788.76,CC-100
TXN005096,2025-11-28,SUP003,Pacific Aluminum,raw-materials,151801.76,CC-200
TXN005747,2025-11-28,SUP021,TechForward Solutions,it-services,46080.86,CC-200
TXN005855,2025-11-28,SUP024,Pinnacle Software,it-services,34148.67,CC-400
TXN005898,2025-11-28,SUP025,DataVault Analytics,it-services,26403.58,CC-100
TXN006080,2025-11-28,SUP030,Beacon Consulting,it-services,5895.43,CC-100
TXN005134,2025-11-29,SUP004,Apex Electronics,raw-materials,85174.1,CC-200
TXN005816,2025-11-29,SUP023,Nexus IT Services,it-services,38556.18,CC-300
TXN006083,2025-11-29,SUP030,Beacon Consulting,it-services,6205.61,CC-200
TXN006336,2025-11-29,SUP037,ClearView Janitorial,facilities,27156.18,CC-300
TXN006486,2025-11-29,SUP041,Whitfield Consulting,professional-services,57977.47,CC-300
TXN005566,2025-11-30,SUP016,Gateway Freight,logistics,35307.66,CC-400
TXN005706,2025-11-30,SUP020,Bridgewater Cold Chain,logistics,9028.68,CC-100
TXN005817,2025-11-30,SUP023,Nexus IT Services,it-services,38734.92,CC-100
TXN005933,2025-11-30,SUP026,CyberShield Security,it-services,24181.14,CC-300
TXN006122,2025-11-30,SUP031,National Facilities Group,facilities,60060.44,CC-500
TXN006409,2025-11-30,SUP039,Eastside Landscaping,facilities,6475.82,CC-500
TXN005058,2025-12-01,SUP002,Heartland Polymers,raw-materials,106529.85,CC-500
TXN005060,2025-12-01,SUP002,Heartland Polymers,raw-materials,96497.25,CC-100
TXN005348,2025-12-01,SUP010,Keystone Coatings,raw-materials,17682.5,CC-100
TXN005896,2025-12-01,SUP025,DataVault Analytics,it-services,25438.28,CC-200
TXN005972,2025-12-01,SUP027,Quantum Hosting,it-services,27685.83,CC-200
TXN005177,2025-12-02,SUP005,Cascade Fasteners,raw-materials,47775.42,CC-400
TXN005568,2025-12-02,SUP016,Gateway Freight,logistics,28339.93,CC-200
TXN005745,2025-12-02,SUP021,TechForward Solutions,it-services,70985.54,CC-300
TXN005856,2025-12-02,SUP024,Pinnacle Software,it-services,28687.67,CC-100
TXN005858,2025-12-02,SUP024,Pinnacle Software,it-services,32377.83,CC-500
TXN005973,2025-12-02,SUP027,Quantum Hosting,it-services,25614.18,CC-300
TXN006123,2025-12-02,SUP031,National Facilities Group,facilities,56195.0,CC-400
TXN006225,2025-12-02,SUP034,Atlas HVAC,facilities,59079.42,CC-300
TXN006299,2025-12-02,SUP036,SafeGuard Fire Systems,facilities,14574.14,CC-500
TXN006337,2025-12-02,SUP037,ClearView Janitorial,facilities,21535.79,CC-200
TXN006371,2025-12-02,SUP038,Precision Plumbing,facilities,9658.85,CC-200
TXN006521,2025-12-02,SUP042,Sterling Advisory,professional-services,43600.25,CC-100
TXN006624,2025-12-02,SUP045,Vanguard Staffing,professional-services,24596.5,CC-500
TXN006763,2025-12-02,SUP049,Northstar Audit,professional-services,8415.76,CC-400
TXN005133,2025-12-04,SUP004,Apex Electronics,raw-materials,81233.22,CC-400
TXN005704,2025-12-04,SUP020,Bridgewater Cold Chain,logistics,8996.05,CC-300
TXN006009,2025-12-04,SUP028,Agile Platforms,it-services,10922.05,CC-300
TXN006264,2025-12-04,SUP035,Cornerstone Electric,facilities,37605.59,CC-200
TXN006588,2025-12-04,SUP044,Crestline Accounting,professional-services,36903.2,CC-500
TXN005275,2025-12-05,SUP008,Frontier Plastics,raw-materials,21492.78,CC-400
TXN005346,2025-12-05,SUP010,Keystone Coatings,raw-materials,12171.64,CC-500
TXN005450,2025-12-05,SUP013,Eagle Transport,logistics,34982.02,CC-200
TXN006372,2025-12-05,SUP038,Precision Plumbing,facilities,7464.78,CC-100
TXN005493,2025-12-06,SUP014,Horizon Carriers,logistics,32254.41,CC-200
TXN006192,2025-12-06,SUP033,Greenfield Maintenance,facilities,25179.01,CC-500
TXN006693,2025-12-06,SUP047,Blueprint Marketing,professional-services,11654.3,CC-300
TXN005059,2025-12-07,SUP002,Heartland Polymers,raw-materials,89932.09,CC-200
TXN005670,2025-12-07,SUP019,Lakeshore Drayage,logistics,13246.11,CC-300
TXN006048,2025-12-07,SUP029,Redstone Cloud,it-services,11595.15,CC-100
TXN006193,2025-12-07,SUP033,Greenfield Maintenance,facilities,23702.98,CC-100
TXN006449,2025-12-07,SUP040,Heritage Painting,facilities,4627.19,CC-400
TXN006626,2025-12-07,SUP045,Vanguard Staffing,professional-services,19032.35,CC-100
TXN006803,2025-12-07,SUP050,Clearpath Compliance,professional-services,6648.95,CC-300
TXN005175,2025-12-08,SUP005,Cascade Fasteners,raw-materials,30915.19,CC-300
TXN005311,2025-12-08,SUP009,Harbor Wire,raw-materials,30830.85,CC-100
TXN005935,2025-12-08,SUP026,CyberShield Security,it-services,27901.01,CC-400
TXN005453,2025-12-09,SUP013,Eagle Transport,logistics,38003.48,CC-500
TXN006484,2025-12-09,SUP041,Whitfield Consulting,professional-services,64356.57,CC-200
TXN006627,2025-12-09,SUP045,Vanguard Staffing,professional-services,16536.1,CC-400
TXN005415,2025-12-10,SUP012,Patriot Logistics,logistics,61306.9,CC-500
TXN005492,2025-12-10,SUP014,Horizon Carriers,logistics,24971.75,CC-200
TXN005637,2025-12-10,SUP018,Valley Haulage,logistics,11881.79,CC-500
TXN006008,2025-12-10,SUP028,Agile Platforms,it-services,10266.1,CC-200
TXN006010,2025-12-10,SUP028,Agile Platforms,it-services,10920.02,CC-100
TXN006046,2025-12-10,SUP029,Redstone Cloud,it-services,11827.73,CC-500
TXN006082,2025-12-10,SUP030,Beacon Consulting,it-services,5301.67,CC-300
TXN006553,2025-12-10,SUP043,Meridian Legal,professional-services,65927.98,CC-100
TXN006660,2025-12-10,SUP046,Catalyst Training,professional-services,23452.0,CC-100
TXN005312,2025-12-11,SUP009,Harbor Wire,raw-materials,34283.51,CC-500
TXN006373,2025-12-11,SUP038,Precision Plumbing,facilities,9034.49,CC-400
TXN006730,2025-12-11,SUP048,Ironside Recruiting,professional-services,11471.64,CC-300
TXN005494,2025-12-12,SUP014,Horizon Carriers,logistics,40692.38,CC-400
TXN005532,2025-12-12,SUP015,Summit Shipping,logistics,29020.52,CC-400
TXN005601,2025-12-12,SUP017,Prairie Express,logistics,44295.46,CC-500
TXN005640,2025-12-12,SUP018,Valley Haulage,logistics,13208.15,CC-400
TXN005746,2025-12-12,SUP021,TechForward Solutions,it-services,65721.62,CC-300
TXN005176,2025-12-13,SUP005,Cascade Fasteners,raw-materials,37013.35,CC-400
TXN005347,2025-12-13,SUP010,Keystone Coatings,raw-materials,13920.65,CC-500
TXN005378,2025-12-13,SUP011,Continental Freight,logistics,174085.61,CC-100
TXN005491,2025-12-13,SUP014,Horizon Carriers,logistics,27827.29,CC-500
TXN005703,2025-12-13,SUP020,Bridgewater Cold Chain,logistics,8138.93,CC-100
TXN006589,2025-12-13,SUP044,Crestline Accounting,professional-services,42450.75,CC-100
TXN005567,2025-12-14,SUP016,Gateway Freight,logistics,34974.91,CC-300
TXN005705,2025-12-14,SUP020,Bridgewater Cold Chain,logistics,6143.58,CC-400
TXN006485,2025-12-14,SUP041,Whitfield Consulting,professional-services,85395.68,CC-500
TXN005174,2025-12-15,SUP005,Cascade Fasteners,raw-materials,27651.33,CC-200
TXN005211,2025-12-15,SUP006,Summit Metals,raw-materials,65023.25,CC-300
TXN005379,2025-12-15,SUP011,Continental Freight,logistics,146546.0,CC-200
TXN005781,2025-12-15,SUP022,CloudBridge Systems,it-services,64157.0,CC-100
TXN006300,2025-12-15,SUP036,SafeGuard Fire Systems,facilities,14186.41,CC-400
TXN006374,2025-12-15,SUP038,Precision Plumbing,facilities,7027.93,CC-500
TXN005023,2025-12-16,SUP001,Great Lakes Steel,raw-materials,69666.4,CC-400
TXN005414,2025-12-16,SUP012,Patriot Logistics,logistics,90403.94,CC-100
TXN005097,2025-12-17,SUP003,Pacific Aluminum,raw-materials,128703.37,CC-300
TXN005210,2025-12-17,SUP006,Summit Metals,raw-materials,51172.54,CC-200
TXN005274,2025-12-17,SUP008,Frontier Plastics,raw-materials,27621.79,CC-400
TXN005451,2025-12-17,SUP013,Eagle Transport,logistics,36048.77,CC-200
TXN005452,2025-12-17,SUP013,Eagle Transport,logistics,32183.14,CC-300
TXN005530,2025-12-17,SUP015,Summit Shipping,logistics,37239.8,CC-500
TXN005602,2025-12-17,SUP017,Prairie Express,logistics,24317.03,CC-400
TXN005639,2025-12-17,SUP018,Valley Haulage,logistics,16273.26,CC-200
TXN006226,2025-12-17,SUP034,Atlas HVAC,facilities,56607.72,CC-200
TXN006298,2025-12-17,SUP036,SafeGuard Fire Systems,facilities,18211.54,CC-200
TXN006448,2025-12-17,SUP040,Heritage Painting,facilities,4207.79,CC-200
TXN005135,2025-12-18,SUP004,Apex Electronics,raw-materials,59764.1,CC-500
TXN005818,2025-12-18,SUP023,Nexus IT Services,it-services,31857.5,CC-100
TXN005857,2025-12-18,SUP024,Pinnacle Software,it-services,26054.71,CC-400
TXN005897,2025-12-18,SUP025,DataVault Analytics,it-services,16894.62,CC-300
TXN006007,2025-12-18,SUP028,Agile Platforms,it-services,8640.97,CC-300
TXN006410,2025-12-18,SUP039,Eastside Landscaping,facilities,7220.71,CC-100
TXN006520,2025-12-18,SUP042,Sterling Advisory,professional-services,46280.64,CC-400
TXN006802,2025-12-18,SUP050,Clearpath Compliance,professional-services,8516.4,CC-500
TXN005022,2025-12-19,SUP001,Great Lakes Steel,raw-materials,67795.58,CC-100
TXN005819,2025-12-19,SUP023,Nexus IT Services,it-services,34609.3,CC-300
TXN005024,2025-12-20,SUP001,Great Lakes Steel,raw-materials,88201.02,CC-400
TXN005245,2025-12-20,SUP007,Liberty Composites,raw-materials,37070.57,CC-400
TXN005748,2025-12-20,SUP021,TechForward Solutions,it-services,42820.45,CC-500
TXN005782,2025-12-20,SUP022,CloudBridge Systems,it-services,62036.66,CC-500
TXN006450,2025-12-20,SUP040,Heritage Painting,facilities,7111.62,CC-300
TXN006523,2025-12-20,SUP042,Sterling Advisory,professional-services,45870.16,CC-100
TXN005026,2025-12-22,SUP001,Great Lakes Steel,raw-materials,166064.18,CC-400
TXN005139,2025-12-22,SUP004,Apex Electronics,raw-materials,37701.47,CC-400
TXN005315,2025-12-22,SUP009,Harbor Wire,raw-materials,21483.73,CC-300
TXN005606,2025-12-22,SUP017,Prairie Express,logistics,15226.83,CC-200
TXN005783,2025-12-22,SUP022,CloudBridge Systems,it-services,115213.43,CC-200
TXN005821,2025-12-22,SUP023,Nexus IT Services,it-services,63924.4,CC-200
TXN006014,2025-12-22,SUP028,Agile Platforms,it-services,10011.02,CC-200
TXN005936,2025-12-23,SUP026,CyberShield Security,it-services,20727.26,CC-200
TXN006160,2025-12-23,SUP032,Metro Building Services,facilities,26843.21,CC-400
TXN006488,2025-12-23,SUP041,Whitfield Consulting,professional-services,42144.07,CC-400
TXN006631,2025-12-23,SUP045,Vanguard Staffing,professional-services,21362.4,CC-100
TXN006697,2025-12-23,SUP047,Blueprint Marketing,professional-services,9407.26,CC-100
TXN005100,2025-12-24,SUP003,Pacific Aluminum,raw-materials,57193.35,CC-400
TXN005496,2025-12-24,SUP014,Horizon Carriers,logistics,43844.27,CC-200
TXN006163,2025-12-24,SUP032,Metro Building Services,facilities,40983.74,CC-400
TXN006301,2025-12-24,SUP036,SafeGuard Fire Systems,facilities,18260.59,CC-400
TXN005417,2025-12-25,SUP012,Patriot Logistics,logistics,69069.3,CC-400
TXN005570,2025-12-25,SUP016,Gateway Freight,logistics,34704.53,CC-200
TXN006162,2025-12-25,SUP032,Metro Building Services,facilities,32155.18,CC-200
TXN006415,2025-12-25,SUP039,Eastside Landscaping,facilities,5740.64,CC-200
TXN006807,2025-12-25,SUP050,Clearpath Compliance,professional-services,5006.32,CC-300
TXN005099,2025-12-26,SUP003,Pacific Aluminum,raw-materials,68921.33,CC-100
TXN005975,2025-12-26,SUP027,Quantum Hosting,it-services,13424.69,CC-300
TXN006198,2025-12-26,SUP033,Greenfield Maintenance,facilities,27565.8,CC-200
TXN006806,2025-12-26,SUP050,Clearpath Compliance,professional-services,3930.7,CC-400
TXN005064,2025-12-27,SUP002,Heartland Polymers,raw-materials,78986.32,CC-400
TXN005212,2025-12-27,SUP006,Summit Metals,raw-materials,23615.02,CC-300
TXN005214,2025-12-27,SUP006,Summit Metals,raw-materials,35552.42,CC-400
TXN005534,2025-12-27,SUP015,Summit Shipping,logistics,26851.2,CC-300
TXN005673,2025-12-27,SUP019,Lakeshore Drayage,logistics,12899.54,CC-300
TXN005938,2025-12-27,SUP026,CyberShield Security,it-services,30292.52,CC-500
TXN005977,2025-12-27,SUP027,Quantum Hosting,it-services,9079.11,CC-200
TXN006085,2025-12-27,SUP030,Beacon Consulting,it-services,7344.41,CC-100
TXN006416,2025-12-27,SUP039,Eastside Landscaping,facilities,6665.49,CC-500
TXN005569,2025-12-28,SUP016,Gateway Freight,logistics,34197.94,CC-500
TXN006124,2025-12-28,SUP031,National Facilities Group,facilities,58144.52,CC-300
TXN005025,2025-12-29,SUP001,Great Lakes Steel,raw-materials,208253.84,CC-300
TXN005784,2025-12-29,SUP022,CloudBridge Systems,it-services,116261.96,CC-300
TXN006805,2025-12-29,SUP050,Clearpath Compliance,professional-services,3282.14,CC-100
TXN005180,2025-12-30,SUP005,Cascade Fasteners,raw-materials,38806.95,CC-200
TXN005349,2025-12-30,SUP010,Keystone Coatings,raw-materials,17831.98,CC-200
TXN005708,2025-12-30,SUP020,Bridgewater Cold Chain,logistics,11722.16,CC-100
TXN006011,2025-12-30,SUP028,Agile Platforms,it-services,9257.97,CC-200
TXN006050,2025-12-30,SUP029,Redstone Cloud,it-services,8134.13,CC-100
TXN006196,2025-12-30,SUP033,Greenfield Maintenance,facilities,30139.8,CC-400
TXN006228,2025-12-30,SUP034,Atlas HVAC,facilities,56796.57,CC-400
TXN006593,2025-12-30,SUP044,Crestline Accounting,professional-services,27315.15,CC-400
TXN005181,2025-12-31,SUP005,Cascade Fasteners,raw-materials,43601.42,CC-200
TXN005455,2025-12-31,SUP013,Eagle Transport,logistics,91318.62,CC-500
TXN005751,2025-12-31,SUP021,TechForward Solutions,it-services,66551.0,CC-400
TXN006525,2025-12-31,SUP042,Sterling Advisory,professional-services,81724.09,CC-500
TXN006804,2025-12-31,SUP050,Clearpath Compliance,professional-services,4567.11,CC-400
TXN005061,2026-01-01,SUP002,Heartland Polymers,raw-materials,68394.46,CC-300
TXN005136,2026-01-01,SUP004,Apex Electronics,raw-materials,40695.02,CC-200
TXN005178,2026-01-01,SUP005,Cascade Fasteners,raw-materials,38541.15,CC-300
TXN005454,2026-01-01,SUP013,Eagle Transport,logistics,112647.51,CC-300
TXN005605,2026-01-01,SUP017,Prairie Express,logistics,15939.24,CC-200
TXN005641,2026-01-01,SUP018,Valley Haulage,logistics,29158.15,CC-200
TXN005822,2026-01-01,SUP023,Nexus IT Services,it-services,48266.15,CC-400
TXN005862,2026-01-01,SUP024,Pinnacle Software,it-services,28533.86,CC-300
TXN005937,2026-01-01,SUP026,CyberShield Security,it-services,23807.95,CC-100
TXN006414,2026-01-01,SUP039,Eastside Landscaping,facilities,7565.56,CC-100
TXN006592,2026-01-01,SUP044,Crestline Accounting,professional-services,21554.89,CC-100
TXN006630,2026-01-01,SUP045,Vanguard Staffing,professional-services,21950.97,CC-400
TXN006696,2026-01-01,SUP047,Blueprint Marketing,professional-services,8410.21,CC-500
TXN005248,2026-01-02,SUP007,Liberty Composites,raw-materials,64785.7,CC-400
TXN005498,2026-01-02,SUP014,Horizon Carriers,logistics,45260.7,CC-300
TXN005533,2026-01-02,SUP015,Summit Shipping,logistics,21386.85,CC-500
TXN005603,2026-01-02,SUP017,Prairie Express,logistics,16875.1,CC-400
TXN005604,2026-01-02,SUP017,Prairie Express,logistics,21313.27,CC-500
TXN005642,2026-01-02,SUP018,Valley Haulage,logistics,32772.96,CC-200
TXN006125,2026-01-02,SUP031,National Facilities Group,facilities,74103.07,CC-300
TXN006338,2026-01-02,SUP037,ClearView Janitorial,facilities,24062.71,CC-300
TXN006695,2026-01-02,SUP047,Blueprint Marketing,professional-services,13924.45,CC-200
TXN006764,2026-01-02,SUP049,Northstar Audit,professional-services,6530.62,CC-500
TXN006766,2026-01-02,SUP049,Northstar Audit,professional-services,6353.95,CC-400
TXN006084,2026-01-03,SUP030,Beacon Consulting,it-services,8127.34,CC-300
TXN006490,2026-01-03,SUP041,Whitfield Consulting,professional-services,39665.16,CC-400
TXN005062,2026-01-04,SUP002,Heartland Polymers,raw-materials,97667.28,CC-400
TXN005674,2026-01-05,SUP019,Lakeshore Drayage,logistics,13053.8,CC-200
TXN006126,2026-01-05,SUP031,National Facilities Group,facilities,49373.72,CC-200
TXN006555,2026-01-05,SUP043,Meridian Legal,professional-services,44896.43,CC-500
TXN006663,2026-01-05,SUP046,Catalyst Training,professional-services,24680.45,CC-500
TXN005137,2026-01-06,SUP004,Apex Electronics,raw-materials,64879.08,CC-400
TXN005138,2026-01-06,SUP004,Apex Electronics,raw-materials,61372.27,CC-400
TXN005859,2026-01-06,SUP024,Pinnacle Software,it-services,35312.34,CC-300
TXN006013,2026-01-06,SUP028,Agile Platforms,it-services,11755.94,CC-500
TXN006303,2026-01-06,SUP036,SafeGuard Fire Systems,facilities,20136.23,CC-400
TXN006557,2026-01-06,SUP043,Meridian Legal,professional-services,47928.79,CC-100
TXN005101,2026-01-07,SUP003,Pacific Aluminum,raw-materials,61126.64,CC-400
TXN005418,2026-01-07,SUP012,Patriot Logistics,logistics,103074.85,CC-300
TXN006012,2026-01-07,SUP028,Agile Platforms,it-services,9435.05,CC-300
TXN006161,2026-01-07,SUP032,Metro Building Services,facilities,43462.42,CC-100
TXN006377,2026-01-07,SUP038,Precision Plumbing,facilities,6060.92,CC-400
TXN005314,2026-01-08,SUP009,Harbor Wire,raw-materials,21765.26,CC-100
TXN006086,2026-01-08,SUP030,Beacon Consulting,it-services,5782.25,CC-300
TXN006732,2026-01-08,SUP048,Ironside Recruiting,professional-services,17822.04,CC-200
TXN005098,2026-01-09,SUP003,Pacific Aluminum,raw-materials,59503.64,CC-500
TXN006051,2026-01-09,SUP029,Redstone Cloud,it-services,10135.24,CC-500
TXN006375,2026-01-09,SUP038,Precision Plumbing,facilities,8362.24,CC-500
TXN006413,2026-01-09,SUP039,Eastside Landscaping,facilities,7266.97,CC-300
TXN006629,2026-01-09,SUP045,Vanguard Staffing,professional-services,20210.9,CC-300
TXN005179,2026-01-10,SUP005,Cascade Fasteners,raw-materials,37144.05,CC-200
TXN005419,2026-01-10,SUP012,Patriot Logistics,logistics,75173.12,CC-400
TXN006049,2026-01-10,SUP029,Redstone Cloud,it-services,12260.6,CC-400
TXN006265,2026-01-10,SUP035,Cornerstone Electric,facilities,18108.89,CC-300
TXN006591,2026-01-10,SUP044,Crestline Accounting,professional-services,31270.63,CC-300
TXN006339,2026-01-11,SUP037,ClearView Janitorial,facilities,19096.91,CC-500
TXN006376,2026-01-11,SUP038,Precision Plumbing,facilities,9701.64,CC-100
TXN006590,2026-01-11,SUP044,Crestline Accounting,professional-services,22807.42,CC-400
TXN006731,2026-01-11,SUP048,Ironside Recruiting,professional-services,16391.84,CC-100
TXN005313,2026-01-12,SUP009,Harbor Wire,raw-materials,20957.27,CC-100
TXN005382,2026-01-12,SUP011,Continental Freight,logistics,99958.19,CC-300
TXN005495,2026-01-12,SUP014,Horizon Carriers,logistics,34192.32,CC-200
TXN005536,2026-01-12,SUP015,Summit Shipping,logistics,33065.29,CC-200
TXN005749,2026-01-12,SUP021,TechForward Solutions,it-services,69358.45,CC-200
TXN005974,2026-01-12,SUP027,Quantum Hosting,it-services,11410.65,CC-500
TXN006524,2026-01-12,SUP042,Sterling Advisory,professional-services,69083.86,CC-500
TXN005860,2026-01-13,SUP024,Pinnacle Software,it-services,30359.98,CC-100
TXN006227,2026-01-13,SUP034,Atlas HVAC,facilities,42471.98,CC-200
TXN006662,2026-01-13,SUP046,Catalyst Training,professional-services,26890.4,CC-200
TXN006765,2026-01-13,SUP049,Northstar Audit,professional-services,5806.55,CC-300
TXN005350,2026-01-14,SUP010,Keystone Coatings,raw-materials,21009.9,CC-300
TXN005750,2026-01-14,SUP021,TechForward Solutions,it-services,55632.36,CC-400
TXN005820,2026-01-14,SUP023,Nexus IT Services,it-services,40614.64,CC-100
TXN006197,2026-01-14,SUP033,Greenfield Maintenance,facilities,27413.65,CC-100
TXN006453,2026-01-14,SUP040,Heritage Painting,facilities,6457.03,CC-500
TXN005247,2026-01-15,SUP007,Liberty Composites,raw-materials,54245.75,CC-400
TXN005276,2026-01-15,SUP008,Frontier Plastics,raw-materials,41762.58,CC-200
TXN005497,2026-01-15,SUP014,Horizon Carriers,logistics,27408.76,CC-400
TXN005535,2026-01-15,SUP015,Summit Shipping,logistics,22217.5,CC-500
TXN005861,2026-01-15,SUP024,Pinnacle Software,it-services,34229.57,CC-100
TXN006302,2026-01-15,SUP036,SafeGuard Fire Systems,facilities,21752.93,CC-200
TXN005213,2026-01-16,SUP006,Summit Metals,raw-materials,29233.82,CC-200
TXN005380,2026-01-16,SUP011,Continental Freight,logistics,87479.87,CC-100
TXN005976,2026-01-16,SUP027,Quantum Hosting,it-services,11493.25,CC-400
TXN006451,2026-01-16,SUP040,Heritage Painting,facilities,6932.92,CC-100
TXN005215,2026-01-17,SUP006,Summit Metals,raw-materials,31887.4,CC-300
TXN005381,2026-01-17,SUP011,Continental Freight,logistics,120867.28,CC-400
TXN005675,2026-01-17,SUP019,Lakeshore Drayage,logistics,11481.83,CC-100
TXN005707,2026-01-17,SUP020,Bridgewater Cold Chain,logistics,11435.19,CC-300
TXN005899,2026-01-17,SUP025,DataVault Analytics,it-services,29686.45,CC-500
TXN006268,2026-01-17,SUP035,Cornerstone Electric,facilities,21291.01,CC-500
TXN006378,2026-01-17,SUP038,Precision Plumbing,facilities,9711.06,CC-200
